url,date,time,author_name,author_link,quoted_user,posting,posting_wo_quote
/t3280446,2020-11-10,04:14,NegerStryparen,/u1383582,NA,Från BBChttps www bbc com news world australia 54882214Paranthropus robustus kallas den Forskare från Australien har pusslat ihop skallen under drygt två års tid då de första små benfragmenten hittades utanför Johannesburg Sydafrika Citat Two million year old skull of human cousin unearthedAustralian researchers say the discovery of a two million year old skull in South Africa throws more light on human evolution The skull was a male Paranthropus robustus a cousin species to Homo erectus a species thought to be direct ancestors of modern humans The two species lived around the same time but Paranthropus robustus died out earlier The research team described the find as exciting Most of the fossil record is just a single tooth here and there so to have something like this is very rare very lucky Dr Angeline Leece told the BBC The researchers from Melbourne s La Trobe University found the skull s fragments in 2018 at the Drimolen archaeological site north of Johannesburg It was uncovered just metres away from a spot where a similarly aged Homo erectus skull of a child was discovered in 2015 Synpunkter på detta Nu kan man inte kalla Paranthropus robustus för en människo ras utan snarare en människoliknande art en hominid Man torde kunna dels datera den ganska noggrant Man kan rentav hoppas på att hitta DNA tex i tänderna som ser ut att vara i gott skick Hominider är det vetenskapliga namnet på de människoliknande aporna Vad tror ni här då,Från BBChttps www bbc com news world australia 54882214Paranthropus robustus kallas den Forskare från Australien har pusslat ihop skallen under drygt två års tid då de första små benfragmenten hittades utanför Johannesburg Sydafrika Synpunkter på detta Nu kan man inte kalla Paranthropus robustus för en människo ras utan snarare en människoliknande art en hominid Man torde kunna dels datera den ganska noggrant Man kan rentav hoppas på att hitta DNA tex i tänderna som ser ut att vara i gott skick Hominider är det vetenskapliga namnet på de människoliknande aporna Vad tror ni här då
/t3280446,2020-11-10,05:21,Atthaenhobby,/u1393619,NA,Många svarta etniska grupper ser ju ut som apor Mer än som en Skandinav Så det är väl inte så märkligt Roligare vore ju att hitta rester från 30 000 100 000 år sedan,Många svarta etniska grupper ser ju ut som apor Mer än som en Skandinav Så det är väl inte så märkligt Roligare vore ju att hitta rester från 30 000 100 000 år sedan
